ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
25;0;2020-02-06;7;1
25;0;2020-02-06;8;1
25;0;2020-02-06;10;1
25;0;2020-02-06;12;2
25;0;2020-02-06;14;1
25;0;2020-02-06;17;1
25;0;2020-02-07;18;1
25;0;2020-02-07;20;2
25;0;2020-02-07;22;2
25;0;2020-02-08;6;2
25;0;2020-02-08;12;3
25;0;2020-02-08;16;1
25;0;2020-02-08;23;1
25;0;2020-02-09;9;1
25;0;2020-02-09;11;1
25;0;2020-02-10;8;1
25;0;2020-02-10;10;1
25;0;2020-02-10;12;1
25;0;2020-02-10;13;1
25;0;2020-02-10;14;3
25;0;2020-02-10;15;2
25;0;2020-02-10;16;2
25;0;2020-02-10;17;1
25;0;2020-02-10;19;3
25;0;2020-02-11;8;1
25;0;2020-02-11;10;1
25;0;2020-02-11;12;1
25;0;2020-02-11;14;1
25;0;2020-02-11;16;1
25;0;2020-02-11;17;1
25;0;2020-02-11;21;1
25;0;2020-02-12;6;2
25;0;2020-02-12;7;2
25;0;2020-02-12;12;1
25;0;2020-02-12;14;1
25;0;2020-02-12;20;1
25;0;2020-02-13;9;1
25;0;2020-02-13;13;1
25;0;2020-02-13;15;1
25;0;2020-02-13;17;1
25;0;2020-02-13;19;1
25;0;2020-02-14;6;1
25;0;2020-02-14;7;1
25;0;2020-02-14;10;1
25;0;2020-02-14;16;1
25;0;2020-02-14;17;1
25;0;2020-02-14;20;2
25;0;2020-02-15;6;1
25;0;2020-02-15;7;1
25;0;2020-02-15;10;1
25;0;2020-02-15;18;2
25;0;2020-02-15;22;3
25;0;2020-02-16;17;3
25;0;2020-02-17;6;1
25;0;2020-02-17;7;1
25;0;2020-02-17;14;1
25;0;2020-02-17;18;1
25;0;2020-02-17;19;1
25;0;2020-02-17;21;3
25;0;2020-02-17;22;2
25;0;2020-02-18;0;1
25;0;2020-02-18;6;2
25;0;2020-02-18;7;1
25;0;2020-02-18;9;1
25;0;2020-02-18;12;1
25;0;2020-02-18;18;2
25;0;2020-02-18;19;1
25;0;2020-02-18;21;2
25;0;2020-02-18;23;1
25;0;2020-02-19;0;1
25;0;2020-02-19;7;1
25;0;2020-02-19;9;1
25;0;2020-02-19;15;1
25;0;2020-02-19;16;1
25;0;2020-02-19;17;1
25;0;2020-02-19;18;2
25;0;2020-02-19;23;1
25;0;2020-02-20;6;1
25;0;2020-02-20;9;1
25;0;2020-02-20;12;1
25;0;2020-02-20;13;1
25;0;2020-02-20;15;2
25;0;2020-02-20;17;1
25;0;2020-02-20;22;1
25;0;2020-02-21;6;1
25;0;2020-02-21;7;1
25;0;2020-02-21;10;1
25;0;2020-02-21;17;1
25;0;2020-02-22;6;2
25;0;2020-02-22;13;2
25;0;2020-02-22;14;1
25;0;2020-02-22;17;1
25;0;2020-02-22;21;2
25;0;2020-02-23;12;2
25;0;2020-02-23;14;1
25;0;2020-02-23;16;1
25;0;2020-02-23;18;1
25;0;2020-02-23;20;1
25;0;2020-02-23;23;2
25;0;2020-02-24;6;3
25;0;2020-02-24;7;1
25;0;2020-02-24;8;1
25;0;2020-02-24;17;3
25;0;2020-02-24;18;1
25;0;2020-02-24;22;3
25;0;2020-02-24;23;1
25;0;2020-02-25;6;1
25;0;2020-02-25;7;2
25;0;2020-02-25;11;1
25;0;2020-02-25;13;1
25;0;2020-02-25;17;2
25;0;2020-02-25;18;5
25;0;2020-02-26;6;1
25;0;2020-02-26;7;1
25;0;2020-02-26;8;1
25;0;2020-02-26;10;1
25;0;2020-02-26;11;1
25;0;2020-02-26;13;2
25;0;2020-02-26;20;2
25;0;2020-02-26;21;1
25;0;2020-02-26;22;2
25;0;2020-02-27;6;1
25;0;2020-02-27;7;4
25;0;2020-02-27;10;1
25;0;2020-02-27;12;1
25;0;2020-02-27;14;1
25;0;2020-02-27;19;3
25;0;2020-02-27;20;1
25;0;2020-02-27;22;4
25;0;2020-02-28;6;1
25;0;2020-02-28;7;2
25;0;2020-02-28;8;1
25;0;2020-02-28;10;1
25;0;2020-02-28;14;1
25;0;2020-02-28;16;1
25;0;2020-02-28;18;1
25;0;2020-02-28;22;2
25;0;2020-02-29;6;1
25;0;2020-02-29;7;3
25;0;2020-02-29;8;1
25;0;2020-02-29;10;1
25;0;2020-02-29;11;1
25;0;2020-02-29;13;1
25;0;2020-02-29;15;1
25;0;2020-02-29;16;2
25;0;2020-02-29;17;4
25;0;2020-02-29;19;1
25;0;2020-02-29;21;1
25;0;2020-02-29;22;2
26;0;2020-01-01;6;2
26;0;2020-01-01;7;1
26;0;2020-01-01;9;1
26;0;2020-01-01;11;2
26;0;2020-01-01;12;3
26;0;2020-01-01;14;2
26;0;2020-01-01;15;3
26;0;2020-01-01;16;1
26;0;2020-01-01;18;1
26;0;2020-01-01;19;1
26;0;2020-01-01;20;1
26;0;2020-01-02;6;1
26;0;2020-01-02;7;1
26;0;2020-01-02;11;1
26;0;2020-01-02;12;3
26;0;2020-01-02;14;1
26;0;2020-01-02;17;1
26;0;2020-01-02;18;2
26;0;2020-01-02;19;1
26;0;2020-01-02;20;1
26;0;2020-01-02;22;1
26;0;2020-01-02;23;1
26;0;2020-01-03;6;3
26;0;2020-01-03;7;1
26;0;2020-01-03;8;1
26;0;2020-01-03;11;1
26;0;2020-01-03;14;1
26;0;2020-01-03;15;1
26;0;2020-01-03;17;1
26;0;2020-01-03;19;4
26;0;2020-01-03;21;2
26;0;2020-01-03;22;2
26;0;2020-01-04;6;1
26;0;2020-01-04;7;2
26;0;2020-01-04;12;1
26;0;2020-01-04;15;1
26;0;2020-01-04;17;2
26;0;2020-01-04;18;2
26;0;2020-01-04;19;1
26;0;2020-01-04;20;1
26;0;2020-01-04;22;2
26;0;2020-01-04;23;1
26;0;2020-01-05;7;1
26;0;2020-01-05;8;3
26;0;2020-01-05;9;1
26;0;2020-01-05;16;1
26;0;2020-01-05;17;2
26;0;2020-01-05;18;1
26;0;2020-01-05;22;1
26;0;2020-01-05;23;1
26;0;2020-01-06;0;1
26;0;2020-01-06;6;1
26;0;2020-01-06;9;1
26;0;2020-01-06;10;1
26;0;2020-01-06;11;2
26;0;2020-01-06;16;1
26;0;2020-01-06;17;1
26;0;2020-01-06;18;1
26;0;2020-01-06;20;1
26;0;2020-01-06;22;1
26;0;2020-01-06;23;1
26;0;2020-01-07;6;1
26;0;2020-01-07;8;2
26;0;2020-01-07;9;1
26;0;2020-01-07;11;2
26;0;2020-01-07;12;1
26;0;2020-01-07;13;1
26;0;2020-01-07;14;1
26;0;2020-01-07;15;2
26;0;2020-01-07;17;1
26;0;2020-01-07;18;1
26;0;2020-01-07;23;1
26;0;2020-01-08;9;2
26;0;2020-01-08;11;1
26;0;2020-01-08;12;2
26;0;2020-01-08;16;1
26;0;2020-01-08;18;1
26;0;2020-01-08;22;2
26;0;2020-01-09;0;1
26;0;2020-01-09;6;1
26;0;2020-01-09;7;1
26;0;2020-01-09;9;3
26;0;2020-01-09;11;2
26;0;2020-01-09;12;2
26;0;2020-01-09;16;3
26;0;2020-01-09;17;1
26;0;2020-01-09;19;1
26;0;2020-01-09;21;1
26;0;2020-01-09;23;1
26;0;2020-01-10;0;1
26;0;2020-01-10;6;2
26;0;2020-01-10;7;1
26;0;2020-01-10;11;2
26;0;2020-01-10;14;1
26;0;2020-01-10;20;1
26;0;2020-01-10;21;1
26;0;2020-01-10;22;1
26;0;2020-01-10;23;1
26;0;2020-01-11;0;1
26;0;2020-01-11;6;1
26;0;2020-01-11;8;1
26;0;2020-01-11;11;1
26;0;2020-01-11;13;2
26;0;2020-01-11;18;1
26;0;2020-01-11;19;1
26;0;2020-01-11;21;1
26;0;2020-01-11;22;1
26;0;2020-01-11;23;1
26;0;2020-01-12;10;1
26;0;2020-01-12;12;2
26;0;2020-01-12;14;1
26;0;2020-01-12;15;1
26;0;2020-01-12;16;2
26;0;2020-01-12;17;1
26;0;2020-01-12;18;1
26;0;2020-01-12;19;3
26;0;2020-01-12;20;1
26;0;2020-01-12;21;2
26;0;2020-01-12;22;1
26;0;2020-01-13;0;5
26;0;2020-01-13;6;2
26;0;2020-01-13;7;1
26;0;2020-01-13;8;1
26;0;2020-01-13;10;1
26;0;2020-01-13;11;1
26;0;2020-01-13;12;1
26;0;2020-01-13;13;1
26;0;2020-01-13;14;1
26;0;2020-01-13;16;1
26;0;2020-01-13;18;1
26;0;2020-01-13;21;2
26;0;2020-01-13;23;1
26;0;2020-01-14;6;1
26;0;2020-01-14;7;3
26;0;2020-01-14;8;1
26;0;2020-01-14;10;2
26;0;2020-01-14;12;3
26;0;2020-01-14;14;2
26;0;2020-01-14;17;1
26;0;2020-01-14;18;1
26;0;2020-01-14;19;1
26;0;2020-01-14;20;1
26;0;2020-01-14;22;1
26;0;2020-01-14;23;2
26;0;2020-01-15;6;1
26;0;2020-01-15;7;2
26;0;2020-01-15;8;1
26;0;2020-01-15;9;3
26;0;2020-01-15;11;1
26;0;2020-01-15;12;1
26;0;2020-01-15;14;3
26;0;2020-01-15;15;1
26;0;2020-01-15;17;1
26;0;2020-01-15;19;1
26;0;2020-01-15;20;1
26;0;2020-01-15;21;1
26;0;2020-01-15;22;1
26;0;2020-01-16;6;3
26;0;2020-01-16;7;3
26;0;2020-01-16;8;2
26;0;2020-01-16;9;1
26;0;2020-01-16;12;1
26;0;2020-01-16;13;2
26;0;2020-01-16;16;3
26;0;2020-01-16;17;1
26;0;2020-01-16;18;2
26;0;2020-01-16;19;1
26;0;2020-01-16;23;1
26;0;2020-01-17;0;1
26;0;2020-01-17;6;3
26;0;2020-01-17;7;2
26;0;2020-01-17;10;1
26;0;2020-01-17;11;2
26;0;2020-01-17;12;2
26;0;2020-01-17;15;1
26;0;2020-01-17;16;2
26;0;2020-01-17;17;3
26;0;2020-01-17;18;3
26;0;2020-01-17;21;1
26;0;2020-01-17;22;2
26;0;2020-01-18;6;3
26;0;2020-01-18;7;2
26;0;2020-01-18;8;1
26;0;2020-01-18;9;2
26;0;2020-01-18;11;1
26;0;2020-01-18;12;1
26;0;2020-01-18;14;1
26;0;2020-01-18;16;2
26;0;2020-01-18;17;3
26;0;2020-01-18;18;2
26;0;2020-01-18;19;1
26;0;2020-01-18;22;1
26;0;2020-01-18;23;1
26;0;2020-01-19;0;2
26;0;2020-01-19;7;2
26;0;2020-01-19;8;1
26;0;2020-01-19;11;1
26;0;2020-01-19;14;2
26;0;2020-01-19;15;1
26;0;2020-01-19;17;1
26;0;2020-01-19;18;6
26;0;2020-01-19;19;2
26;0;2020-01-19;20;1
26;0;2020-01-20;8;1
26;0;2020-01-20;9;1
26;0;2020-01-20;11;1
26;0;2020-01-20;12;5
26;0;2020-01-20;14;1
26;0;2020-01-20;16;1
26;0;2020-01-20;17;1
26;0;2020-01-20;18;1
26;0;2020-01-20;19;4
26;0;2020-01-20;22;1
26;0;2020-01-20;23;1
26;0;2020-01-21;6;2
26;0;2020-01-21;7;1
26;0;2020-01-21;9;1
26;0;2020-01-21;18;4
26;0;2020-01-21;19;2
26;0;2020-01-21;22;1
26;0;2020-01-22;6;2
26;0;2020-01-22;10;1
26;0;2020-01-22;11;3
26;0;2020-01-22;12;2
26;0;2020-01-22;14;4
26;0;2020-01-22;15;1
26;0;2020-01-22;16;3
26;0;2020-01-22;18;2
26;0;2020-01-22;19;5
26;0;2020-01-22;20;2
26;0;2020-01-22;21;1
26;0;2020-01-22;22;1
26;0;2020-01-22;23;1
26;0;2020-01-23;6;1
26;0;2020-01-23;7;1
26;0;2020-01-23;8;1
26;0;2020-01-23;11;1
26;0;2020-01-23;12;3
26;0;2020-01-23;13;1
26;0;2020-01-23;14;1
26;0;2020-01-23;15;3
26;0;2020-01-23;18;3
26;0;2020-01-23;19;2
26;0;2020-01-23;21;1
26;0;2020-01-23;23;1
26;0;2020-01-24;6;1
26;0;2020-01-24;9;1
26;0;2020-01-24;11;4
26;0;2020-01-24;12;1
26;0;2020-01-24;14;1
26;0;2020-01-24;15;1
26;0;2020-01-24;16;1
26;0;2020-01-24;17;1
26;0;2020-01-24;18;1
26;0;2020-01-24;21;1
26;0;2020-01-25;6;1
26;0;2020-01-25;7;1
26;0;2020-01-25;8;1
26;0;2020-01-25;11;3
26;0;2020-01-25;13;1
26;0;2020-01-25;14;2
26;0;2020-01-25;15;2
26;0;2020-01-25;17;1
26;0;2020-01-25;18;3
26;0;2020-01-25;19;2
26;0;2020-01-25;21;1
26;0;2020-01-25;22;3
26;0;2020-01-26;7;1
26;0;2020-01-26;8;2
26;0;2020-01-26;12;3
26;0;2020-01-26;16;1
26;0;2020-01-26;17;1
26;0;2020-01-26;18;1
26;0;2020-01-26;19;2
26;0;2020-01-26;20;1
26;0;2020-01-26;22;3
26;0;2020-01-26;23;2
26;0;2020-01-27;7;3
26;0;2020-01-27;9;2
26;0;2020-01-27;10;1
26;0;2020-01-27;11;1
26;0;2020-01-27;14;5
26;0;2020-01-27;15;2
26;0;2020-01-27;17;3
26;0;2020-01-27;18;2
26;0;2020-01-27;19;3
26;0;2020-01-27;20;2
26;0;2020-01-27;21;1
26;0;2020-01-27;22;1
26;0;2020-01-28;6;1
26;0;2020-01-28;7;1
26;0;2020-01-28;8;1
26;0;2020-01-28;9;1
26;0;2020-01-28;11;3
26;0;2020-01-28;13;1
26;0;2020-01-28;14;1
26;0;2020-01-28;15;1
26;0;2020-01-28;17;1
26;0;2020-01-28;18;4
26;0;2020-01-28;19;3
26;0;2020-01-28;21;1
26;0;2020-01-28;22;2
26;0;2020-01-29;9;2
26;0;2020-01-29;10;1
26;0;2020-01-29;11;2
26;0;2020-01-29;12;1
26;0;2020-01-29;14;2
26;0;2020-01-29;15;3
26;0;2020-01-29;16;1
26;0;2020-01-29;18;1
26;0;2020-01-29;19;1
26;0;2020-01-29;20;1
26;0;2020-01-29;23;2
26;0;2020-01-30;6;1
26;0;2020-01-30;7;1
26;0;2020-01-30;9;1
26;0;2020-01-30;11;2
26;0;2020-01-30;12;1
26;0;2020-01-30;14;2
26;0;2020-01-30;17;1
26;0;2020-01-30;18;1
26;0;2020-01-30;23;1
26;0;2020-01-31;6;1
26;0;2020-01-31;7;2
26;0;2020-01-31;8;1
26;0;2020-01-31;9;1
26;0;2020-01-31;11;1
26;0;2020-01-31;12;2
26;0;2020-01-31;14;1
26;0;2020-01-31;15;2
26;0;2020-01-31;16;1
26;0;2020-01-31;17;1
26;0;2020-01-31;18;3
26;0;2020-01-31;19;1
26;0;2020-01-31;21;2
26;0;2020-01-31;22;1
26;0;2020-01-31;23;3
26;0;2020-02-01;6;1
26;0;2020-02-01;7;6
26;0;2020-02-01;10;1
26;0;2020-02-01;11;1
26;0;2020-02-01;12;1
26;0;2020-02-01;13;1
26;0;2020-02-01;14;7
26;0;2020-02-01;17;3
26;0;2020-02-01;19;1
26;0;2020-02-01;20;1
26;0;2020-02-01;23;1
26;0;2020-02-02;10;2
26;0;2020-02-02;11;2
26;0;2020-02-02;12;3
26;0;2020-02-02;14;3
26;0;2020-02-02;16;1
26;0;2020-02-02;17;3
26;0;2020-02-02;18;3
26;0;2020-02-02;19;3
26;0;2020-02-02;21;1
26;0;2020-02-03;6;2
26;0;2020-02-03;8;2
26;0;2020-02-03;9;2
26;0;2020-02-03;11;3
26;0;2020-02-03;12;1
26;0;2020-02-03;13;2
26;0;2020-02-03;15;1
26;0;2020-02-03;18;1
26;0;2020-02-03;19;2
26;0;2020-02-03;22;2
26;0;2020-02-04;0;1
26;0;2020-02-04;6;2
26;0;2020-02-04;9;2
26;0;2020-02-04;10;1
26;0;2020-02-04;11;1
26;0;2020-02-04;13;3
26;0;2020-02-04;16;1
26;0;2020-02-04;18;1
26;0;2020-02-04;19;1
26;0;2020-02-04;22;1
26;0;2020-02-04;23;2
26;0;2020-02-05;6;2
26;0;2020-02-05;9;1
26;0;2020-02-05;10;1
26;0;2020-02-05;11;3
26;0;2020-02-05;14;1
26;0;2020-02-05;18;2
26;0;2020-02-05;19;4
26;0;2020-02-05;23;1
26;0;2020-02-06;6;2
26;0;2020-02-06;7;1
26;0;2020-02-06;8;1
26;0;2020-02-06;9;1
26;0;2020-02-06;12;1
26;0;2020-02-06;16;1
26;0;2020-02-06;18;3
26;0;2020-02-06;19;2
26;0;2020-02-06;22;1
26;0;2020-02-06;23;2
26;0;2020-02-07;6;2
26;0;2020-02-07;7;1
26;0;2020-02-07;8;1
26;0;2020-02-07;9;1
26;0;2020-02-07;11;1
26;0;2020-02-07;13;2
26;0;2020-02-07;15;4
26;0;2020-02-07;17;2
26;0;2020-02-07;19;4
26;0;2020-02-07;21;1
26;0;2020-02-07;23;1
26;0;2020-02-08;18;1
26;0;2020-02-08;21;4
26;0;2020-02-08;23;2
26;0;2020-02-09;7;1
26;0;2020-02-09;8;1
26;0;2020-02-09;12;1
26;0;2020-02-09;16;2
26;0;2020-02-09;18;2
26;0;2020-02-09;19;2
26;0;2020-02-09;22;2
26;0;2020-02-09;23;3
26;0;2020-02-10;0;1
26;0;2020-02-10;7;4
26;0;2020-02-10;8;1
26;0;2020-02-10;9;1
26;0;2020-02-10;13;1
26;0;2020-02-10;17;3
26;0;2020-02-10;18;1
26;0;2020-02-10;19;2
26;0;2020-02-10;22;1
26;0;2020-02-11;7;1
26;0;2020-02-11;8;1
26;0;2020-02-11;9;1
26;0;2020-02-11;10;1
26;0;2020-02-11;11;1
26;0;2020-02-11;13;1
26;0;2020-02-11;17;1
26;0;2020-02-11;18;1
26;0;2020-02-11;19;2
26;0;2020-02-11;22;3
26;0;2020-02-11;23;2
26;0;2020-02-12;7;1
26;0;2020-02-12;9;3
26;0;2020-02-12;10;1
26;0;2020-02-12;11;2
26;0;2020-02-12;16;3
26;0;2020-02-12;17;1
26;0;2020-02-12;18;3
26;0;2020-02-12;21;2
26;0;2020-02-13;6;1
26;0;2020-02-13;9;2
26;0;2020-02-13;11;1
26;0;2020-02-13;13;1
26;0;2020-02-13;14;1
26;0;2020-02-13;17;3
26;0;2020-02-13;18;1
26;0;2020-02-13;19;4
26;0;2020-02-13;21;1
26;0;2020-02-13;22;1
26;0;2020-02-14;7;1
26;0;2020-02-14;8;1
26;0;2020-02-14;11;2
26;0;2020-02-14;13;4
26;0;2020-02-14;15;1
26;0;2020-02-14;16;1
26;0;2020-02-14;17;1
26;0;2020-02-14;19;2
26;0;2020-02-14;21;1
26;0;2020-02-15;7;3
26;0;2020-02-15;8;1
26;0;2020-02-15;9;1
26;0;2020-02-15;10;1
26;0;2020-02-15;11;1
26;0;2020-02-15;12;2
26;0;2020-02-15;14;7
26;0;2020-02-15;16;1
26;0;2020-02-15;17;2
26;0;2020-02-15;18;2
26;0;2020-02-15;21;1
26;0;2020-02-16;0;1
26;0;2020-02-16;7;2
26;0;2020-02-16;8;1
26;0;2020-02-16;15;1
26;0;2020-02-16;17;4
26;0;2020-02-16;18;1
26;0;2020-02-16;21;3
26;0;2020-02-16;22;1
26;0;2020-02-16;23;1
26;0;2020-02-17;7;1
26;0;2020-02-17;9;1
26;0;2020-02-17;11;1
26;0;2020-02-17;14;1
26;0;2020-02-17;15;1
26;0;2020-02-17;17;1
26;0;2020-02-17;19;1
26;0;2020-02-17;23;1
26;0;2020-02-18;6;1
26;0;2020-02-18;9;3
26;0;2020-02-18;10;1
26;0;2020-02-18;13;1
26;0;2020-02-18;14;1
26;0;2020-02-18;16;1
26;0;2020-02-18;17;3
26;0;2020-02-18;18;3
26;0;2020-02-18;19;2
26;0;2020-02-18;23;1
26;0;2020-02-19;6;1
26;0;2020-02-19;9;3
26;0;2020-02-19;11;1
26;0;2020-02-19;14;1
26;0;2020-02-19;15;1
26;0;2020-02-19;16;2
26;0;2020-02-19;17;1
26;0;2020-02-19;19;2
26;0;2020-02-19;22;2
26;0;2020-02-20;6;1
26;0;2020-02-20;7;2
26;0;2020-02-20;11;1
26;0;2020-02-20;12;1
26;0;2020-02-20;13;1
26;0;2020-02-20;16;1
26;0;2020-02-20;18;1
26;0;2020-02-20;19;2
26;0;2020-02-20;21;1
26;0;2020-02-20;23;2
26;0;2020-02-21;6;1
26;0;2020-02-21;7;1
26;0;2020-02-21;8;1
26;0;2020-02-21;9;2
26;0;2020-02-21;11;2
26;0;2020-02-21;14;1
26;0;2020-02-21;15;1
26;0;2020-02-21;16;1
26;0;2020-02-21;18;1
26;0;2020-02-21;19;2
26;0;2020-02-21;21;1
26;0;2020-02-21;22;1
26;0;2020-02-22;6;2
26;0;2020-02-22;7;3
26;0;2020-02-22;8;1
26;0;2020-02-22;9;2
26;0;2020-02-22;13;1
26;0;2020-02-22;14;1
26;0;2020-02-22;15;1
26;0;2020-02-22;17;1
26;0;2020-02-22;18;2
26;0;2020-02-22;21;1
26;0;2020-02-22;23;4
26;0;2020-02-23;7;2
26;0;2020-02-23;9;2
26;0;2020-02-23;10;1
26;0;2020-02-23;11;3
26;0;2020-02-23;12;1
26;0;2020-02-23;13;1
26;0;2020-02-23;17;1
26;0;2020-02-23;18;1
26;0;2020-02-23;19;4
26;0;2020-02-23;21;1
26;0;2020-02-23;22;3
26;0;2020-02-24;6;1
26;0;2020-02-24;7;2
26;0;2020-02-24;8;2
26;0;2020-02-24;9;3
26;0;2020-02-24;10;1
26;0;2020-02-24;14;1
26;0;2020-02-24;15;3
26;0;2020-02-24;16;1
26;0;2020-02-24;17;1
26;0;2020-02-24;18;2
26;0;2020-02-24;20;2
26;0;2020-02-24;23;1
26;0;2020-02-25;6;1
26;0;2020-02-25;7;2
26;0;2020-02-25;9;3
26;0;2020-02-25;11;2
26;0;2020-02-25;14;1
26;0;2020-02-25;17;2
26;0;2020-02-25;18;1
26;0;2020-02-25;19;1
26;0;2020-02-25;22;2
26;0;2020-02-26;7;3
26;0;2020-02-26;9;1
26;0;2020-02-26;11;1
26;0;2020-02-26;13;1
26;0;2020-02-26;14;1
26;0;2020-02-26;16;1
26;0;2020-02-26;20;1
26;0;2020-02-26;22;3
26;0;2020-02-27;7;1
26;0;2020-02-27;8;2
26;0;2020-02-27;11;1
26;0;2020-02-27;13;3
26;0;2020-02-27;15;1
26;0;2020-02-27;17;1
26;0;2020-02-27;18;1
26;0;2020-02-27;21;1
26;0;2020-02-27;23;1
26;0;2020-02-28;7;1
26;0;2020-02-28;8;2
26;0;2020-02-28;9;2
26;0;2020-02-28;10;2
26;0;2020-02-28;11;1
26;0;2020-02-28;12;2
26;0;2020-02-28;13;1
26;0;2020-02-28;15;1
26;0;2020-02-28;16;1
26;0;2020-02-28;17;4
26;0;2020-02-28;19;1
26;0;2020-02-28;22;1
26;0;2020-02-29;6;1
26;0;2020-02-29;7;1
26;0;2020-02-29;9;1
26;0;2020-02-29;13;1
26;0;2020-02-29;14;1
26;0;2020-02-29;17;2
26;0;2020-02-29;19;1
26;0;2020-02-29;21;1
26;0;2020-02-29;22;3
26;0;2020-02-29;23;2
260;0;2020-01-02;14;5
260;0;2020-01-06;8;1
260;0;2020-01-06;11;2
260;0;2020-01-07;8;1
260;0;2020-01-07;16;1
260;0;2020-01-08;8;1
260;0;2020-01-08;16;3
260;0;2020-01-09;8;1
260;0;2020-01-10;8;2
260;0;2020-01-10;10;1
260;0;2020-01-10;16;2
260;0;2020-01-13;8;1
260;0;2020-01-13;13;2
260;0;2020-01-13;15;1
260;0;2020-01-14;8;1
260;0;2020-01-14;12;2
260;0;2020-01-14;16;1
260;0;2020-01-15;8;1
260;0;2020-01-15;16;1
260;0;2020-01-16;8;1
260;0;2020-01-16;14;1
260;0;2020-01-17;8;1
260;0;2020-01-18;15;3
260;0;2020-01-20;8;2
260;0;2020-01-21;8;2
260;0;2020-01-21;16;1
260;0;2020-01-22;8;2
260;0;2020-01-23;8;2
260;0;2020-01-23;9;1
260;0;2020-01-23;11;1
260;0;2020-01-23;13;1
260;0;2020-01-23;15;2
260;0;2020-01-24;8;2
260;0;2020-01-24;16;2
260;0;2020-01-25;13;2
260;0;2020-01-25;17;2
260;0;2020-01-26;13;1
260;0;2020-01-26;16;1
260;0;2020-01-27;8;4
260;0;2020-01-28;8;1
260;0;2020-01-28;14;1
260;0;2020-02-02;16;1
260;0;2020-02-03;8;1
260;0;2020-02-03;10;1
260;0;2020-02-03;16;1
260;0;2020-02-04;8;1
260;0;2020-02-05;11;1
260;0;2020-02-05;14;1
260;0;2020-02-07;9;1
260;0;2020-02-07;11;1
260;0;2020-02-07;12;1
260;0;2020-02-12;8;2
260;0;2020-02-15;15;1
260;0;2020-02-19;8;2
260;0;2020-02-19;11;1
260;0;2020-02-20;8;27
260;0;2020-02-20;18;20
260;0;2020-02-21;8;1
260;0;2020-02-21;16;1
260;0;2020-02-24;15;1
260;0;2020-02-25;8;1
260;0;2020-02-25;15;1
260;0;2020-02-25;16;2
260;0;2020-02-27;8;1
260;0;2020-02-27;15;1
260;0;2020-02-27;18;1
260;0;2020-02-28;8;1
260;0;2020-02-28;12;1
260;0;2020-02-28;15;19
260;0;2020-02-28;16;1
260;0;2020-02-29;9;1
262;0;2020-01-01;8;2
262;0;2020-01-01;10;2
262;0;2020-01-01;12;2
262;0;2020-01-01;14;1
262;0;2020-01-01;15;1
262;0;2020-01-01;17;4
262;0;2020-01-01;18;2
262;0;2020-01-02;9;6
262;0;2020-01-02;10;1
262;0;2020-01-02;11;2
262;0;2020-01-02;12;3
262;0;2020-01-02;13;10
262;0;2020-01-02;14;1
262;0;2020-01-02;15;2
262;0;2020-01-02;16;5
262;0;2020-01-02;17;1
262;0;2020-01-03;9;5
262;0;2020-01-03;14;1
262;0;2020-01-03;17;2
262;0;2020-01-03;18;1
262;0;2020-01-04;6;1
262;0;2020-01-04;9;2
262;0;2020-01-04;10;2
262;0;2020-01-04;11;1
262;0;2020-01-04;13;2
262;0;2020-01-04;14;2
262;0;2020-01-05;16;3
262;0;2020-01-05;17;1
262;0;2020-01-06;7;1
262;0;2020-01-06;8;1
262;0;2020-01-06;11;3
262;0;2020-01-06;12;5
262;0;2020-01-06;14;4
262;0;2020-01-06;15;2
262;0;2020-01-06;18;2
262;0;2020-01-07;6;1
262;0;2020-01-07;8;5
262;0;2020-01-07;10;1
262;0;2020-01-07;11;2
262;0;2020-01-07;18;2
262;0;2020-01-08;8;2
262;0;2020-01-08;13;2
262;0;2020-01-08;16;1
262;0;2020-01-08;18;2
262;0;2020-01-09;7;2
262;0;2020-01-09;8;1
262;0;2020-01-09;11;1
262;0;2020-01-09;12;1
262;0;2020-01-09;14;2
262;0;2020-01-09;15;11
262;0;2020-01-09;16;1
262;0;2020-01-09;17;2
262;0;2020-01-10;8;1
262;0;2020-01-10;9;2
262;0;2020-01-10;13;24
262;0;2020-01-10;14;1
262;0;2020-01-10;15;2
262;0;2020-01-10;17;2
262;0;2020-01-11;10;1
262;0;2020-01-11;18;2
262;0;2020-01-12;16;1
262;0;2020-01-12;17;1
262;0;2020-01-13;9;1
262;0;2020-01-13;11;2
262;0;2020-01-13;13;1
262;0;2020-01-13;15;1
262;0;2020-01-13;17;1
262;0;2020-01-13;18;1
262;0;2020-01-14;10;2
262;0;2020-01-14;16;3
262;0;2020-01-14;17;1
262;0;2020-01-14;18;2
262;0;2020-01-15;6;1
262;0;2020-01-15;8;2
262;0;2020-01-15;9;2
262;0;2020-01-15;10;2
262;0;2020-01-15;11;4
262;0;2020-01-15;12;2
262;0;2020-01-15;15;2
262;0;2020-01-15;16;1
262;0;2020-01-15;17;2
262;0;2020-01-15;18;3
262;0;2020-01-16;9;1
262;0;2020-01-16;10;3
262;0;2020-01-16;11;7
262;0;2020-01-16;13;6
262;0;2020-01-16;14;2
262;0;2020-01-16;15;2
262;0;2020-01-16;16;2
262;0;2020-01-16;17;3
262;0;2020-01-17;8;1
262;0;2020-01-17;17;3
262;0;2020-01-18;6;1
262;0;2020-01-18;7;2
