ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
1;0;2020-03-11;21;7
1;0;2020-03-11;22;2
1;0;2020-03-11;23;1
1;0;2020-03-12;0;2
1;0;2020-03-12;6;1
1;0;2020-03-12;8;3
1;0;2020-03-12;9;3
1;0;2020-03-12;10;2
1;0;2020-03-12;11;1
1;0;2020-03-12;12;7
1;0;2020-03-12;13;9
1;0;2020-03-12;14;1
1;0;2020-03-12;15;3
1;0;2020-03-12;16;1
1;0;2020-03-12;17;3
1;0;2020-03-12;18;4
1;0;2020-03-12;19;3
1;0;2020-03-12;20;5
1;0;2020-03-12;21;5
1;0;2020-03-12;22;10
1;0;2020-03-12;23;6
1;0;2020-03-13;0;3
1;0;2020-03-13;7;1
1;0;2020-03-13;8;4
1;0;2020-03-13;9;2
1;0;2020-03-13;10;3
1;0;2020-03-13;11;2
1;0;2020-03-13;12;6
1;0;2020-03-13;13;5
1;0;2020-03-13;14;4
1;0;2020-03-13;15;6
1;0;2020-03-13;16;5
1;0;2020-03-13;17;1
1;0;2020-03-13;18;3
1;0;2020-03-13;19;4
1;0;2020-03-13;20;3
1;0;2020-03-13;21;6
1;0;2020-03-13;22;1
1;0;2020-03-13;23;3
1;0;2020-03-14;8;3
1;0;2020-03-14;9;1
1;0;2020-03-14;10;3
1;0;2020-03-14;11;1
1;0;2020-03-14;12;3
1;0;2020-03-14;13;3
1;0;2020-03-14;14;1
1;0;2020-03-14;15;4
1;0;2020-03-14;16;5
1;0;2020-03-14;17;2
1;0;2020-03-14;18;5
1;0;2020-03-14;19;9
1;0;2020-03-14;21;6
1;0;2020-03-14;22;2
1;0;2020-03-14;23;1
1;0;2020-03-15;7;2
1;0;2020-03-15;8;3
1;0;2020-03-15;9;1
1;0;2020-03-15;13;1
1;0;2020-03-15;16;4
1;0;2020-03-15;17;3
1;0;2020-03-15;18;2
1;0;2020-03-15;19;2
1;0;2020-03-15;20;5
1;0;2020-03-15;21;2
1;0;2020-03-15;22;2
1;0;2020-03-15;23;1
1;0;2020-03-16;6;1
1;0;2020-03-16;7;1
1;0;2020-03-16;8;4
1;0;2020-03-16;9;2
1;0;2020-03-16;12;4
1;0;2020-03-16;13;1
1;0;2020-03-16;14;1
1;0;2020-03-16;15;4
1;0;2020-03-16;16;2
1;0;2020-03-16;17;5
1;0;2020-03-16;19;1
1;0;2020-03-16;21;3
1;0;2020-03-16;22;2
1;0;2020-03-16;23;1
1;0;2020-03-17;8;2
1;0;2020-03-17;9;1
1;0;2020-03-17;11;1
1;0;2020-03-17;12;1
1;0;2020-03-17;13;3
1;0;2020-03-17;14;1
1;0;2020-03-17;15;2
1;0;2020-03-17;16;2
1;0;2020-03-17;17;1
1;0;2020-03-17;18;4
1;0;2020-03-17;19;2
1;0;2020-03-17;23;1
1;0;2020-03-18;7;2
1;0;2020-03-18;8;3
1;0;2020-03-18;10;1
1;0;2020-03-18;11;1
1;0;2020-03-18;12;3
1;0;2020-03-18;13;2
1;0;2020-03-18;15;1
1;0;2020-03-18;17;2
1;0;2020-03-18;18;4
1;0;2020-03-18;19;2
1;0;2020-03-18;20;3
1;0;2020-03-18;22;1
1;0;2020-03-19;9;1
1;0;2020-03-19;11;1
1;0;2020-03-19;13;1
1;0;2020-03-19;14;1
1;0;2020-03-19;15;1
1;0;2020-03-19;18;3
1;0;2020-03-19;20;4
1;0;2020-03-20;0;1
1;0;2020-03-20;7;3
1;0;2020-03-20;11;1
1;0;2020-03-20;12;1
1;0;2020-03-20;14;2
1;0;2020-03-20;15;1
1;0;2020-03-20;16;1
1;0;2020-03-20;20;1
1;0;2020-03-20;23;1
1;0;2020-03-21;10;1
1;0;2020-03-21;14;1
1;0;2020-03-21;17;1
1;0;2020-03-21;18;1
1;0;2020-03-21;19;4
1;0;2020-03-22;0;1
1;0;2020-03-22;7;1
1;0;2020-03-22;13;3
1;0;2020-03-22;15;1
1;0;2020-03-22;16;1
1;0;2020-03-22;17;1
1;0;2020-03-23;8;1
1;0;2020-03-23;9;4
1;0;2020-03-23;14;2
1;0;2020-03-23;15;1
1;0;2020-03-23;17;1
1;0;2020-03-23;18;1
1;0;2020-03-23;19;1
1;0;2020-03-24;6;1
1;0;2020-03-24;8;1
1;0;2020-03-24;13;1
1;0;2020-03-24;20;1
1;0;2020-03-24;21;1
1;0;2020-03-25;0;1
1;0;2020-03-25;13;1
1;0;2020-03-25;21;1
1;0;2020-03-26;8;1
1;0;2020-03-26;12;3
1;0;2020-03-26;20;1
1;0;2020-03-26;22;1
1;0;2020-03-27;13;3
1;0;2020-03-27;14;1
1;0;2020-03-27;16;1
1;0;2020-03-27;17;1
1;0;2020-03-28;13;2
1;0;2020-03-28;15;2
1;0;2020-03-28;19;1
1;0;2020-03-28;21;1
1;0;2020-03-29;7;1
1;0;2020-03-29;9;1
1;0;2020-03-29;19;1
1;0;2020-03-29;21;2
1;0;2020-03-30;7;1
1;0;2020-03-30;8;1
1;0;2020-03-30;9;1
1;0;2020-03-30;11;2
1;0;2020-03-30;18;1
1;0;2020-03-30;19;1
1;0;2020-03-31;11;1
1;0;2020-03-31;14;2
1;0;2020-03-31;15;1
1;0;2020-04-01;9;1
1;0;2020-04-01;13;1
1;0;2020-04-02;9;1
1;0;2020-04-02;15;1
1;0;2020-04-02;17;3
1;0;2020-04-03;7;2
1;0;2020-04-03;8;1
1;0;2020-04-03;9;1
1;0;2020-04-03;10;1
1;0;2020-04-03;12;1
1;0;2020-04-03;13;1
1;0;2020-04-03;18;1
1;0;2020-04-03;21;1
1;0;2020-04-03;22;1
1;0;2020-04-04;13;2
1;0;2020-04-04;14;1
1;0;2020-04-04;20;1
1;0;2020-04-04;22;1
1;0;2020-04-04;23;1
1;0;2020-04-05;7;1
1;0;2020-04-05;11;1
1;0;2020-04-05;12;1
1;0;2020-04-05;19;2
1;0;2020-04-05;20;4
1;0;2020-04-06;6;1
1;0;2020-04-06;7;1
1;0;2020-04-06;8;2
1;0;2020-04-06;11;1
1;0;2020-04-06;12;1
1;0;2020-04-06;19;1
1;0;2020-04-07;8;1
1;0;2020-04-07;18;1
1;0;2020-04-07;19;1
1;0;2020-04-08;12;2
1;0;2020-04-08;21;1
1;0;2020-04-09;8;2
1;0;2020-04-09;13;1
1;0;2020-04-09;14;1
1;0;2020-04-09;16;2
1;0;2020-04-10;0;1
1;0;2020-04-13;11;1
1;0;2020-04-13;18;2
1;0;2020-04-13;23;1
1;0;2020-04-14;13;1
1;0;2020-04-14;15;1
1;0;2020-04-14;17;1
1;0;2020-04-14;18;1
1;0;2020-04-14;19;2
1;0;2020-04-14;21;1
1;0;2020-04-14;23;1
1;0;2020-04-15;0;1
1;0;2020-04-15;10;1
1;0;2020-04-15;11;1
1;0;2020-04-15;12;1
1;0;2020-04-15;14;1
1;0;2020-04-15;18;1
1;0;2020-04-16;10;1
1;0;2020-04-17;14;2
1;0;2020-04-17;15;2
1;0;2020-04-17;20;2
1;0;2020-04-20;13;2
1;0;2020-04-20;15;6
1;0;2020-04-20;16;1
1;0;2020-04-20;17;2
1;0;2020-04-20;20;1
1;0;2020-04-21;6;1
1;0;2020-04-21;12;1
1;0;2020-04-21;20;1
1;0;2020-04-22;6;1
1;0;2020-04-22;9;1
1;0;2020-04-27;9;1
1;0;2020-04-27;10;1
1;0;2020-04-27;13;1
1;0;2020-04-27;14;1
1;0;2020-04-27;19;1
1;0;2020-04-27;21;1
1;0;2020-04-28;12;1
1;0;2020-04-28;13;1
1;0;2020-04-28;17;1
1;0;2020-04-28;18;1
1;0;2020-04-29;9;1
1;0;2020-04-29;14;1
1;0;2020-04-29;19;1
1;0;2020-04-30;10;2
1;0;2020-04-30;14;1
1;0;2020-04-30;15;1
1;0;2020-04-30;17;1
1;0;2020-04-30;18;1
1;0;2020-04-30;19;2
1;0;2020-04-30;22;1
1;1;2020-03-01;11;2
1;1;2020-03-01;14;2
1;1;2020-03-01;16;3
1;1;2020-03-01;17;1
1;1;2020-03-01;18;2
1;1;2020-03-01;19;1
1;1;2020-03-01;22;4
1;1;2020-03-01;23;9
1;1;2020-03-02;6;2
1;1;2020-03-02;7;2
1;1;2020-03-02;8;4
1;1;2020-03-02;9;5
1;1;2020-03-02;10;3
1;1;2020-03-02;11;2
1;1;2020-03-02;12;8
1;1;2020-03-02;13;6
1;1;2020-03-02;14;2
1;1;2020-03-02;15;7
1;1;2020-03-02;16;11
1;1;2020-03-02;17;8
1;1;2020-03-02;18;9
1;1;2020-03-02;19;7
1;1;2020-03-02;20;6
1;1;2020-03-02;21;3
1;1;2020-03-02;22;5
1;1;2020-03-02;23;1
1;1;2020-03-03;0;1
1;1;2020-03-03;7;1
1;1;2020-03-03;8;6
1;1;2020-03-03;9;7
1;1;2020-03-03;10;2
1;1;2020-03-03;11;2
1;1;2020-03-03;12;8
1;1;2020-03-03;13;7
1;1;2020-03-03;14;3
1;1;2020-03-03;15;6
1;1;2020-03-03;16;4
1;1;2020-03-03;17;3
1;1;2020-03-03;18;8
1;1;2020-03-03;19;1
1;1;2020-03-03;20;8
1;1;2020-03-03;21;1
1;1;2020-03-03;22;5
1;1;2020-03-03;23;2
1;1;2020-03-04;0;2
1;1;2020-03-04;6;1
1;1;2020-03-04;7;3
1;1;2020-03-04;8;2
1;1;2020-03-04;9;4
1;1;2020-03-04;10;4
1;1;2020-03-04;11;6
1;1;2020-03-04;12;3
1;1;2020-03-04;13;8
1;1;2020-03-04;14;12
1;1;2020-03-04;15;8
1;1;2020-03-04;16;5
1;1;2020-03-04;17;8
1;1;2020-03-04;18;5
1;1;2020-03-04;19;4
1;1;2020-03-04;20;5
1;1;2020-03-04;21;2
1;1;2020-03-04;22;3
1;1;2020-03-04;23;2
1;1;2020-03-05;6;1
1;1;2020-03-05;7;2
1;1;2020-03-05;8;6
1;1;2020-03-05;9;1
1;1;2020-03-05;10;2
1;1;2020-03-05;11;4
1;1;2020-03-05;12;7
1;1;2020-03-05;13;6
1;1;2020-03-05;14;3
1;1;2020-03-05;15;7
1;1;2020-03-05;16;9
1;1;2020-03-05;17;5
1;1;2020-03-05;18;6
1;1;2020-03-05;19;10
1;1;2020-03-05;20;3
1;1;2020-03-05;21;2
1;1;2020-03-05;22;2
1;1;2020-03-05;23;3
1;1;2020-03-06;0;1
1;1;2020-03-06;6;1
1;1;2020-03-06;7;2
1;1;2020-03-06;8;6
1;1;2020-03-06;9;4
1;1;2020-03-06;10;1
1;1;2020-03-06;11;6
1;1;2020-03-06;12;7
1;1;2020-03-06;13;8
1;1;2020-03-06;14;6
1;1;2020-03-06;15;3
1;1;2020-03-06;16;5
1;1;2020-03-06;17;3
1;1;2020-03-06;18;5
1;1;2020-03-06;19;3
1;1;2020-03-06;20;5
1;1;2020-03-06;21;1
1;1;2020-03-06;22;5
1;1;2020-03-06;23;3
1;1;2020-03-07;7;1
1;1;2020-03-07;8;6
1;1;2020-03-07;9;1
1;1;2020-03-07;10;8
1;1;2020-03-07;11;6
1;1;2020-03-07;12;7
1;1;2020-03-07;13;3
1;1;2020-03-07;14;6
1;1;2020-03-07;15;5
1;1;2020-03-07;16;5
1;1;2020-03-07;17;4
1;1;2020-03-07;18;5
1;1;2020-03-07;19;6
1;1;2020-03-07;20;8
1;1;2020-03-07;21;6
1;1;2020-03-07;22;2
1;1;2020-03-08;7;1
1;1;2020-03-08;8;2
1;1;2020-03-08;10;1
1;1;2020-03-08;11;1
1;1;2020-03-08;13;2
1;1;2020-03-08;18;2
1;1;2020-03-08;21;1
1;1;2020-03-08;22;1
1;1;2020-03-09;0;3
1;1;2020-03-09;6;1
1;1;2020-03-09;7;1
1;1;2020-03-09;8;5
1;1;2020-03-09;9;3
1;1;2020-03-09;10;2
1;1;2020-03-09;11;7
1;1;2020-03-09;12;2
1;1;2020-03-09;13;5
1;1;2020-03-09;14;3
1;1;2020-03-09;15;5
1;1;2020-03-09;16;4
1;1;2020-03-09;17;5
1;1;2020-03-09;18;4
1;1;2020-03-09;19;7
1;1;2020-03-09;20;1
1;1;2020-03-09;21;3
1;1;2020-03-09;22;4
1;1;2020-03-09;23;2
1;1;2020-03-10;0;1
1;1;2020-03-10;6;2
1;1;2020-03-10;7;1
1;1;2020-03-10;8;8
1;1;2020-03-10;9;2
1;1;2020-03-10;10;2
1;1;2020-03-10;11;7
1;1;2020-03-10;12;2
1;1;2020-03-10;13;4
1;1;2020-03-10;14;4
1;1;2020-03-10;15;3
1;1;2020-03-10;16;3
1;1;2020-03-10;17;6
1;1;2020-03-10;18;15
1;1;2020-03-10;19;6
1;1;2020-03-10;20;2
1;1;2020-03-10;21;1
1;1;2020-03-10;22;1
1;1;2020-03-11;0;1
1;1;2020-03-11;6;1
1;1;2020-03-11;7;2
1;1;2020-03-11;8;7
1;1;2020-03-11;9;4
1;1;2020-03-11;10;3
1;1;2020-03-11;11;2
1;1;2020-03-11;12;7
1;1;2020-03-11;13;3
1;1;2020-03-11;14;6
1;1;2020-03-11;15;5
1;1;2020-03-11;16;3
1;1;2020-03-11;17;5
1;1;2020-03-11;18;6
1;1;2020-03-11;19;3
1;1;2020-03-11;21;2
1;1;2020-03-11;22;4
1;1;2020-03-11;23;1
1;1;2020-03-12;7;1
1;1;2020-03-12;8;6
1;1;2020-03-12;9;5
1;1;2020-03-12;10;1
1;1;2020-03-12;11;2
1;1;2020-03-12;12;2
1;1;2020-03-12;13;6
1;1;2020-03-12;14;6
1;1;2020-03-12;15;5
1;1;2020-03-12;16;9
1;1;2020-03-12;17;12
1;1;2020-03-12;18;5
1;1;2020-03-12;19;4
1;1;2020-03-12;20;1
1;1;2020-03-12;21;5
1;1;2020-03-12;23;8
1;1;2020-03-13;0;1
1;1;2020-03-13;6;1
1;1;2020-03-13;8;2
1;1;2020-03-13;9;1
1;1;2020-03-13;10;2
1;1;2020-03-13;11;2
1;1;2020-03-13;12;6
1;1;2020-03-13;13;8
1;1;2020-03-13;14;2
1;1;2020-03-13;15;6
1;1;2020-03-13;16;6
1;1;2020-03-13;17;5
1;1;2020-03-13;18;6
1;1;2020-03-13;19;4
1;1;2020-03-13;20;3
1;1;2020-03-13;23;1
1;1;2020-03-14;10;1
1;1;2020-03-14;11;6
1;1;2020-03-14;12;3
1;1;2020-03-14;13;5
1;1;2020-03-14;14;4
1;1;2020-03-14;16;4
1;1;2020-03-14;17;3
1;1;2020-03-14;18;3
1;1;2020-03-14;19;5
1;1;2020-03-14;20;7
1;1;2020-03-14;21;2
1;1;2020-03-14;22;1
1;1;2020-03-15;0;2
1;1;2020-03-15;10;2
1;1;2020-03-15;11;3
1;1;2020-03-15;13;3
1;1;2020-03-15;14;2
1;1;2020-03-15;15;5
1;1;2020-03-15;18;3
1;1;2020-03-15;19;2
1;1;2020-03-15;20;2
1;1;2020-03-15;21;1
1;1;2020-03-15;22;4
1;1;2020-03-16;0;1
1;1;2020-03-16;8;2
1;1;2020-03-16;10;1
1;1;2020-03-16;12;2
1;1;2020-03-16;13;4
1;1;2020-03-16;14;2
1;1;2020-03-16;15;3
1;1;2020-03-16;16;2
1;1;2020-03-16;17;3
1;1;2020-03-16;18;2
1;1;2020-03-16;19;1
1;1;2020-03-16;20;3
1;1;2020-03-16;21;1
1;1;2020-03-16;22;1
1;1;2020-03-17;0;2
1;1;2020-03-17;7;1
1;1;2020-03-17;8;2
1;1;2020-03-17;9;4
1;1;2020-03-17;11;4
1;1;2020-03-17;12;2
1;1;2020-03-17;14;1
1;1;2020-03-17;15;2
1;1;2020-03-17;16;3
1;1;2020-03-17;17;1
1;1;2020-03-17;18;1
1;1;2020-03-17;19;2
1;1;2020-03-17;20;2
1;1;2020-03-17;21;1
1;1;2020-03-17;23;1
1;1;2020-03-18;7;1
1;1;2020-03-18;14;1
1;1;2020-03-18;16;1
1;1;2020-03-18;17;3
1;1;2020-03-18;18;2
1;1;2020-03-18;19;1
1;1;2020-03-18;20;3
1;1;2020-03-18;23;2
1;1;2020-03-19;8;1
1;1;2020-03-19;9;3
1;1;2020-03-19;12;1
1;1;2020-03-19;13;1
1;1;2020-03-19;14;1
1;1;2020-03-19;15;2
1;1;2020-03-19;16;1
1;1;2020-03-19;17;1
1;1;2020-03-19;18;2
1;1;2020-03-20;9;1
1;1;2020-03-20;13;1
1;1;2020-03-20;14;1
1;1;2020-03-20;15;1
1;1;2020-03-20;16;1
1;1;2020-03-20;19;1
1;1;2020-03-20;22;1
1;1;2020-03-21;7;2
1;1;2020-03-21;9;2
1;1;2020-03-21;11;1
1;1;2020-03-21;12;1
1;1;2020-03-21;13;2
1;1;2020-03-21;14;1
1;1;2020-03-21;17;2
1;1;2020-03-23;9;1
1;1;2020-03-23;11;2
1;1;2020-03-23;17;1
1;1;2020-03-23;20;1
1;1;2020-03-23;21;2
1;1;2020-03-23;22;1
1;1;2020-03-24;11;3
1;1;2020-03-24;13;1
1;1;2020-03-24;14;2
1;1;2020-03-24;16;1
1;1;2020-03-25;8;1
1;1;2020-03-25;9;1
1;1;2020-03-25;10;1
1;1;2020-03-25;23;1
1;1;2020-03-26;8;1
1;1;2020-03-26;10;1
1;1;2020-03-26;11;1
1;1;2020-03-26;12;3
1;1;2020-03-26;13;1
1;1;2020-03-26;15;1
1;1;2020-03-26;16;1
1;1;2020-03-26;18;2
1;1;2020-03-26;20;1
1;1;2020-03-26;21;1
1;1;2020-03-27;11;1
1;1;2020-03-27;12;1
1;1;2020-03-27;13;1
1;1;2020-03-27;14;2
1;1;2020-03-27;15;2
1;1;2020-03-27;17;1
1;1;2020-03-27;18;3
1;1;2020-03-27;23;1
1;1;2020-03-28;11;1
1;1;2020-03-28;12;2
1;1;2020-03-28;13;2
1;1;2020-03-28;15;1
1;1;2020-03-28;16;1
1;1;2020-03-28;20;1
1;1;2020-03-29;9;1
1;1;2020-03-29;12;1
1;1;2020-03-29;17;1
1;1;2020-03-30;9;1
1;1;2020-03-30;10;1
1;1;2020-03-30;11;2
1;1;2020-03-30;12;2
1;1;2020-03-30;14;2
1;1;2020-03-30;16;3
1;1;2020-03-30;17;1
1;1;2020-03-30;19;1
1;1;2020-03-30;21;1
1;1;2020-03-31;8;3
1;1;2020-03-31;14;1
1;1;2020-03-31;15;1
1;1;2020-03-31;16;1
1;1;2020-04-01;10;1
1;1;2020-04-01;11;1
1;1;2020-04-01;20;1
1;1;2020-04-02;11;1
1;1;2020-04-02;12;1
1;1;2020-04-02;13;1
1;1;2020-04-02;19;1
1;1;2020-04-02;21;1
1;1;2020-04-03;8;2
1;1;2020-04-03;9;1
1;1;2020-04-03;13;1
1;1;2020-04-03;14;2
1;1;2020-04-03;16;1
1;1;2020-04-03;18;2
1;1;2020-04-03;19;1
1;1;2020-04-03;23;2
1;1;2020-04-04;8;1
1;1;2020-04-04;10;1
1;1;2020-04-05;18;1
1;1;2020-04-06;8;1
1;1;2020-04-06;13;2
1;1;2020-04-06;15;1
1;1;2020-04-07;7;1
1;1;2020-04-07;12;1
1;1;2020-04-07;13;1
1;1;2020-04-07;16;1
1;1;2020-04-07;19;4
1;1;2020-04-08;8;1
1;1;2020-04-08;11;1
1;1;2020-04-08;12;1
1;1;2020-04-08;13;1
1;1;2020-04-08;15;1
1;1;2020-04-08;18;1
1;1;2020-04-09;0;1
1;1;2020-04-09;8;2
1;1;2020-04-09;18;3
1;1;2020-04-09;19;1
1;1;2020-04-10;8;1
1;1;2020-04-10;9;1
1;1;2020-04-10;10;1
1;1;2020-04-10;12;1
1;1;2020-04-10;15;2
1;1;2020-04-10;18;1
1;1;2020-04-10;19;1
1;1;2020-04-10;23;1
1;1;2020-04-13;8;1
1;1;2020-04-13;10;1
1;1;2020-04-13;11;1
1;1;2020-04-13;12;1
1;1;2020-04-13;13;1
1;1;2020-04-13;14;1
1;1;2020-04-13;19;2
1;1;2020-04-13;20;3
1;1;2020-04-13;22;1
1;1;2020-04-14;9;1
1;1;2020-04-14;11;1
1;1;2020-04-14;12;4
1;1;2020-04-14;13;1
1;1;2020-04-14;14;1
1;1;2020-04-15;8;1
1;1;2020-04-15;9;1
1;1;2020-04-15;15;1
1;1;2020-04-15;19;1
1;1;2020-04-15;20;2
1;1;2020-04-16;8;1
1;1;2020-04-16;10;1
1;1;2020-04-16;19;1
1;1;2020-04-17;10;1
1;1;2020-04-17;12;1
1;1;2020-04-17;13;1
1;1;2020-04-17;14;2
1;1;2020-04-17;17;1
1;1;2020-04-17;20;1
1;1;2020-04-20;10;1
1;1;2020-04-20;14;1
1;1;2020-04-20;19;1
1;1;2020-04-20;22;2
1;1;2020-04-21;8;1
1;1;2020-04-21;17;1
1;1;2020-04-22;14;1
1;1;2020-04-22;18;1
1;1;2020-04-22;19;1
1;1;2020-04-22;20;1
1;1;2020-04-27;10;1
1;1;2020-04-27;11;1
1;1;2020-04-27;12;1
1;1;2020-04-27;13;1
1;1;2020-04-27;15;1
1;1;2020-04-28;8;1
1;1;2020-04-28;13;1
1;1;2020-04-28;14;1
1;1;2020-04-29;8;1
1;1;2020-04-29;9;3
1;1;2020-04-29;11;1
1;1;2020-04-29;17;1
1;1;2020-04-29;18;1
1;1;2020-04-30;9;4
1;1;2020-04-30;11;2
1;1;2020-04-30;12;1
1;1;2020-04-30;13;1
10;0;2020-03-01;0;11
10;0;2020-03-01;1;1
10;0;2020-03-01;3;2
10;0;2020-03-01;4;2
10;0;2020-03-01;5;1
10;0;2020-03-01;6;3
10;0;2020-03-01;7;21
10;0;2020-03-01;8;44
10;0;2020-03-01;9;32
10;0;2020-03-01;10;26
10;0;2020-03-01;11;58
10;0;2020-03-01;12;97
10;0;2020-03-01;13;94
10;0;2020-03-01;14;124
10;0;2020-03-01;15;124
10;0;2020-03-01;16;128
10;0;2020-03-01;17;143
10;0;2020-03-01;18;117
10;0;2020-03-01;19;104
10;0;2020-03-01;20;67
10;0;2020-03-01;21;76
10;0;2020-03-01;22;51
10;0;2020-03-01;23;29
10;0;2020-03-02;0;7
10;0;2020-03-02;1;2
10;0;2020-03-02;5;2
10;0;2020-03-02;6;23
10;0;2020-03-02;7;120
10;0;2020-03-02;8;151
10;0;2020-03-02;9;85
10;0;2020-03-02;10;81
10;0;2020-03-02;11;71
10;0;2020-03-02;12;114
10;0;2020-03-02;13;108
10;0;2020-03-02;14;104
10;0;2020-03-02;15;111
