ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
108;0;2021-01-21;8;1
108;0;2021-01-21;16;2
108;0;2021-01-25;16;1
108;0;2021-01-26;12;1
108;0;2021-01-27;15;1
108;0;2021-01-28;15;1
108;0;2021-01-29;16;1
108;0;2021-02-04;16;1
108;0;2021-02-09;17;1
108;0;2021-02-13;13;1
108;0;2021-02-18;8;1
108;0;2021-02-24;17;1
108;0;2021-02-25;15;1
108;0;2021-03-02;9;1
108;0;2021-03-05;13;1
108;0;2021-03-09;8;2
108;0;2021-03-10;13;1
108;0;2021-03-11;15;1
108;0;2021-03-11;16;1
108;0;2021-03-16;17;2
108;0;2021-03-18;13;1
108;0;2021-03-19;16;1
108;0;2021-03-20;15;1
108;0;2021-03-20;16;1
108;0;2021-03-22;9;1
108;0;2021-03-23;9;1
108;0;2021-03-23;17;1
108;0;2021-03-25;12;1
108;0;2021-03-25;16;1
108;0;2021-03-29;16;1
108;0;2021-03-31;7;1
108;0;2021-04-01;16;1
108;0;2021-04-03;11;1
108;0;2021-04-03;12;1
108;0;2021-04-05;12;1
108;0;2021-04-06;16;1
108;0;2021-04-09;12;1
108;0;2021-04-13;8;1
108;0;2021-04-14;13;1
108;0;2021-04-21;13;1
108;0;2021-04-21;15;1
108;0;2021-04-21;16;1
108;0;2021-04-21;17;1
108;0;2021-04-22;8;1
108;0;2021-04-23;11;1
108;0;2021-04-24;12;1
108;0;2021-04-26;16;1
108;0;2021-04-30;13;1
108;0;2021-04-30;16;1
108;0;2021-05-03;7;1
108;0;2021-05-04;16;1
108;0;2021-05-07;15;1
108;0;2021-05-19;16;2
108;0;2021-05-25;17;1
108;0;2021-05-27;12;1
108;0;2021-05-27;13;1
108;0;2021-05-27;16;1
108;0;2021-06-03;8;1
108;0;2021-06-07;17;1
108;0;2021-06-12;8;2
108;0;2021-06-14;17;1
109;0;2021-03-10;17;1
109;0;2021-04-13;7;1
109;0;2021-05-21;7;1
11;0;2021-01-13;19;1
11;0;2021-01-19;9;1
11;0;2021-01-29;20;1
11;0;2021-01-31;7;1
11;0;2021-02-05;19;1
11;0;2021-02-18;19;3
11;0;2021-02-22;19;1
11;0;2021-02-23;19;1
11;0;2021-02-25;19;1
11;0;2021-03-05;21;1
11;0;2021-03-06;19;1
11;0;2021-03-08;9;1
11;0;2021-03-17;12;1
11;0;2021-03-17;19;1
11;0;2021-03-22;19;1
11;0;2021-03-26;21;1
11;0;2021-03-29;12;1
11;0;2021-04-12;13;1
11;0;2021-04-27;20;1
11;0;2021-04-28;14;2
11;0;2021-05-14;19;1
11;0;2021-05-17;19;1
11;0;2021-05-24;19;1
11;0;2021-06-04;21;1
11;1;2021-01-06;12;1
11;1;2021-01-09;19;1
11;1;2021-01-12;6;1
11;1;2021-01-13;6;1
11;1;2021-01-14;9;1
11;1;2021-01-15;14;2
11;1;2021-01-21;14;2
11;1;2021-01-23;8;1
11;1;2021-01-29;12;1
11;1;2021-01-29;14;2
11;1;2021-02-03;12;2
11;1;2021-02-05;7;1
11;1;2021-02-09;17;1
11;1;2021-02-10;20;1
11;1;2021-02-15;20;1
11;1;2021-02-16;7;1
11;1;2021-02-17;6;1
11;1;2021-02-17;12;1
11;1;2021-02-17;20;1
11;1;2021-02-18;8;2
11;1;2021-02-18;11;1
11;1;2021-02-20;7;1
11;1;2021-02-22;7;1
11;1;2021-02-22;12;1
11;1;2021-02-24;6;1
11;1;2021-02-25;11;2
11;1;2021-03-01;18;1
11;1;2021-03-02;20;1
11;1;2021-03-05;11;1
11;1;2021-03-08;12;1
11;1;2021-03-08;20;1
11;1;2021-03-10;18;1
11;1;2021-03-11;9;1
11;1;2021-03-13;17;1
11;1;2021-03-16;14;1
11;1;2021-03-17;14;1
11;1;2021-03-20;6;1
11;1;2021-03-20;11;1
11;1;2021-03-23;18;1
11;1;2021-03-23;20;1
11;1;2021-03-30;7;1
11;1;2021-03-31;8;2
11;1;2021-04-01;20;1
11;1;2021-04-05;14;1
11;1;2021-04-05;15;1
11;1;2021-04-06;19;1
11;1;2021-04-07;8;1
11;1;2021-04-08;8;1
11;1;2021-04-10;7;1
11;1;2021-04-13;9;1
11;1;2021-04-15;16;1
11;1;2021-04-20;9;1
11;1;2021-04-20;10;1
11;1;2021-04-21;14;1
11;1;2021-04-22;7;1
11;1;2021-04-22;12;1
11;1;2021-04-24;7;1
11;1;2021-04-27;14;1
11;1;2021-05-10;18;1
11;1;2021-05-12;7;1
11;1;2021-05-18;14;1
11;1;2021-05-18;18;1
11;1;2021-05-18;20;1
11;1;2021-05-21;6;1
11;1;2021-05-28;11;1
11;1;2021-06-02;7;1
11;1;2021-06-05;7;1
11;1;2021-06-08;14;1
11;1;2021-06-08;16;1
11;1;2021-06-09;7;1
11;1;2021-06-10;10;1
11;1;2021-06-11;10;1
11;1;2021-06-11;11;1
11;1;2021-06-11;12;1
11;1;2021-06-12;6;1
11;2;2021-01-04;13;1
11;2;2021-01-04;15;1
11;2;2021-01-06;13;1
11;2;2021-01-11;16;1
11;2;2021-01-14;12;1
11;2;2021-01-14;13;1
11;2;2021-01-18;23;1
11;2;2021-01-25;16;1
11;2;2021-01-26;13;1
11;2;2021-02-03;15;1
11;2;2021-02-08;19;1
11;2;2021-02-17;8;1
11;2;2021-02-22;9;1
11;2;2021-02-23;9;1
11;2;2021-02-25;9;1
11;2;2021-02-26;9;2
11;2;2021-03-01;14;1
11;2;2021-03-03;13;1
11;2;2021-03-09;14;1
11;2;2021-03-10;19;1
11;2;2021-03-17;19;3
11;2;2021-03-20;15;1
11;2;2021-03-22;23;1
11;2;2021-03-30;8;1
11;2;2021-04-01;8;2
11;2;2021-04-02;8;1
11;2;2021-04-03;7;1
11;2;2021-04-06;8;1
11;2;2021-04-15;13;1
11;2;2021-04-21;13;1
11;2;2021-04-22;18;1
11;2;2021-04-27;13;1
11;2;2021-05-03;8;2
11;2;2021-05-19;19;1
11;2;2021-05-26;18;1
11;2;2021-05-28;19;1
11;2;2021-05-31;13;1
11;2;2021-06-01;17;1
11;2;2021-06-02;13;1
11;2;2021-06-03;13;1
11;2;2021-06-03;16;1
11;2;2021-06-10;14;1
11;2;2021-06-12;16;1
112;0;2021-01-07;14;1
112;0;2021-01-08;13;1
112;0;2021-01-08;14;1
112;0;2021-01-11;9;1
112;0;2021-01-21;9;1
112;0;2021-01-21;21;1
112;0;2021-01-21;22;1
112;0;2021-02-01;13;2
112;0;2021-02-12;8;1
112;0;2021-02-16;8;1
112;0;2021-02-23;7;2
112;0;2021-02-25;11;1
112;0;2021-02-25;12;1
112;0;2021-03-04;15;1
112;0;2021-03-04;16;3
112;0;2021-03-08;16;1
112;0;2021-03-12;9;1
112;0;2021-03-15;10;1
112;0;2021-03-15;11;1
112;0;2021-03-19;8;1
112;0;2021-03-19;9;1
112;0;2021-03-29;15;1
112;0;2021-04-15;14;1
112;0;2021-04-20;14;1
112;0;2021-04-27;14;1
112;0;2021-04-29;10;1
112;0;2021-05-17;10;1
112;0;2021-05-27;13;1
112;0;2021-05-31;9;1
112;0;2021-05-31;11;1
112;0;2021-06-08;14;1
116;0;2021-03-10;18;1
116;0;2021-03-11;9;1
116;0;2021-03-13;8;1
116;0;2021-06-01;8;1
12;0;2021-01-01;17;1
12;0;2021-01-04;13;1
12;0;2021-01-04;14;1
12;0;2021-01-04;18;1
12;0;2021-01-06;9;1
12;0;2021-01-06;12;1
12;0;2021-01-06;20;1
12;0;2021-01-07;15;1
12;0;2021-01-07;17;1
12;0;2021-01-08;14;1
12;0;2021-01-11;6;1
12;0;2021-01-11;10;1
12;0;2021-01-11;11;1
12;0;2021-01-11;14;1
12;0;2021-01-12;6;1
12;0;2021-01-12;14;1
12;0;2021-01-13;18;1
12;0;2021-01-13;22;1
12;0;2021-01-14;6;1
12;0;2021-01-14;12;1
12;0;2021-01-14;18;1
12;0;2021-01-15;6;1
12;0;2021-01-15;17;2
12;0;2021-01-18;12;1
12;0;2021-01-18;14;1
12;0;2021-01-19;9;1
12;0;2021-01-19;12;1
12;0;2021-01-19;17;1
12;0;2021-01-21;12;2
12;0;2021-01-21;15;1
12;0;2021-01-22;11;1
12;0;2021-01-25;12;2
12;0;2021-01-26;11;2
12;0;2021-01-26;14;1
12;0;2021-01-26;18;2
12;0;2021-01-26;22;1
12;0;2021-01-27;17;1
12;0;2021-01-27;18;1
12;0;2021-01-28;15;2
12;0;2021-01-29;6;1
12;0;2021-01-29;13;1
12;0;2021-01-29;15;1
12;0;2021-02-01;6;1
12;0;2021-02-01;13;1
12;0;2021-02-01;22;1
12;0;2021-02-02;14;2
12;0;2021-02-03;6;1
12;0;2021-02-04;6;1
12;0;2021-02-04;17;1
12;0;2021-02-05;6;1
12;0;2021-02-05;13;1
12;0;2021-02-08;6;2
12;0;2021-02-08;14;2
12;0;2021-02-09;17;1
12;0;2021-02-09;21;1
12;0;2021-02-10;14;1
12;0;2021-02-10;17;1
12;0;2021-02-10;18;1
12;0;2021-02-11;17;1
12;0;2021-02-13;6;1
12;0;2021-02-13;17;1
12;0;2021-02-16;21;1
12;0;2021-02-18;13;1
12;0;2021-02-19;13;1
12;0;2021-02-19;17;1
12;0;2021-02-22;6;1
12;0;2021-02-22;14;2
12;0;2021-02-23;6;1
12;0;2021-02-23;18;1
12;0;2021-02-23;22;1
12;0;2021-02-25;16;1
12;0;2021-02-25;22;1
12;0;2021-02-26;11;1
12;0;2021-02-26;15;1
12;0;2021-02-26;17;1
12;0;2021-02-28;8;1
12;0;2021-03-01;9;1
12;0;2021-03-01;17;2
12;0;2021-03-02;18;1
12;0;2021-03-04;14;1
12;0;2021-03-04;15;1
12;0;2021-03-04;17;1
12;0;2021-03-04;21;1
12;0;2021-03-05;11;1
12;0;2021-03-05;18;1
12;0;2021-03-06;17;2
12;0;2021-03-08;14;1
12;0;2021-03-08;22;1
12;0;2021-03-09;8;1
12;0;2021-03-09;17;2
12;0;2021-03-09;18;1
12;0;2021-03-10;15;1
12;0;2021-03-10;19;1
12;0;2021-03-11;6;1
12;0;2021-03-11;7;1
12;0;2021-03-12;6;1
12;0;2021-03-12;8;1
12;0;2021-03-12;12;1
12;0;2021-03-12;15;1
12;0;2021-03-13;11;1
12;0;2021-03-15;13;2
12;0;2021-03-16;14;1
12;0;2021-03-16;18;1
12;0;2021-03-17;12;1
12;0;2021-03-17;13;2
12;0;2021-03-18;11;2
12;0;2021-03-19;6;1
12;0;2021-03-19;13;1
12;0;2021-03-20;14;1
12;0;2021-03-20;15;1
12;0;2021-03-22;7;3
12;0;2021-03-22;13;1
12;0;2021-03-22;17;1
12;0;2021-03-22;18;1
12;0;2021-03-23;17;1
12;0;2021-03-24;18;1
12;0;2021-03-25;14;1
12;0;2021-03-25;15;1
12;0;2021-03-26;18;1
12;0;2021-03-26;20;1
12;0;2021-03-27;14;2
12;0;2021-03-27;17;1
12;0;2021-03-28;13;1
12;0;2021-03-28;19;1
12;0;2021-03-29;13;1
12;0;2021-03-29;17;1
12;0;2021-03-29;19;1
12;0;2021-03-29;22;1
12;0;2021-03-30;15;1
12;0;2021-03-31;13;1
12;0;2021-04-01;17;1
12;0;2021-04-02;7;1
12;0;2021-04-02;13;1
12;0;2021-04-02;14;1
12;0;2021-04-06;19;1
12;0;2021-04-09;18;1
12;0;2021-04-12;6;1
12;0;2021-04-12;7;2
12;0;2021-04-14;17;1
12;0;2021-04-15;11;1
12;0;2021-04-15;14;1
12;0;2021-04-16;18;1
12;0;2021-04-18;18;1
12;0;2021-04-20;12;1
12;0;2021-04-20;18;2
12;0;2021-04-21;17;1
12;0;2021-04-22;16;1
12;0;2021-04-22;17;1
12;0;2021-04-23;7;1
12;0;2021-04-24;16;1
12;0;2021-04-27;8;1
12;0;2021-04-28;8;1
12;0;2021-04-28;20;1
12;0;2021-04-29;8;1
12;0;2021-04-30;9;1
12;0;2021-05-01;7;1
12;0;2021-05-01;8;1
12;0;2021-05-02;14;1
12;0;2021-05-03;7;1
12;0;2021-05-03;8;2
12;0;2021-05-03;17;1
12;0;2021-05-05;13;1
12;0;2021-05-06;9;1
12;0;2021-05-07;7;1
12;0;2021-05-07;18;1
12;0;2021-05-08;7;1
12;0;2021-05-08;8;1
12;0;2021-05-10;18;2
12;0;2021-05-17;11;2
12;0;2021-05-18;9;1
12;0;2021-05-18;18;1
12;0;2021-05-18;21;1
12;0;2021-05-20;8;1
12;0;2021-05-20;10;1
12;0;2021-05-21;9;1
12;0;2021-05-22;16;1
12;0;2021-05-24;12;1
12;0;2021-05-25;17;1
12;0;2021-05-29;14;1
12;0;2021-05-31;6;1
12;0;2021-05-31;20;1
12;0;2021-06-02;14;1
12;0;2021-06-03;12;3
12;0;2021-06-04;18;1
12;0;2021-06-04;21;1
12;0;2021-06-05;14;1
12;0;2021-06-05;16;1
12;0;2021-06-07;7;1
12;0;2021-06-09;8;1
12;0;2021-06-10;9;1
12;0;2021-06-13;15;1
12;0;2021-06-14;9;1
12;0;2021-06-14;19;1
12;0;2021-06-14;21;1
12;0;2021-06-15;14;1
12;1;2021-01-04;12;1
12;1;2021-01-04;19;1
12;1;2021-01-07;12;1
12;1;2021-01-10;15;1
12;1;2021-01-12;19;1
12;1;2021-01-15;12;1
12;1;2021-01-18;12;1
12;1;2021-01-28;12;1
12;1;2021-01-28;19;2
12;1;2021-02-01;16;1
12;1;2021-02-03;21;1
12;1;2021-02-04;12;1
12;1;2021-02-05;12;1
12;1;2021-02-05;16;1
12;1;2021-02-08;15;1
12;1;2021-02-08;19;2
12;1;2021-02-09;19;1
12;1;2021-02-10;12;1
12;1;2021-02-12;14;1
12;1;2021-02-22;20;1
12;1;2021-02-24;13;1
12;1;2021-02-25;7;1
12;1;2021-02-25;8;1
12;1;2021-02-26;7;1
12;1;2021-02-26;20;1
12;1;2021-03-02;19;1
12;1;2021-03-04;7;1
12;1;2021-03-06;7;1
12;1;2021-03-06;13;1
12;1;2021-03-06;20;1
12;1;2021-03-08;7;1
12;1;2021-03-08;10;1
12;1;2021-03-09;7;1
12;1;2021-03-10;7;1
12;1;2021-03-10;15;1
12;1;2021-03-10;16;1
12;1;2021-03-11;7;1
12;1;2021-03-12;8;1
12;1;2021-03-12;20;1
12;1;2021-03-13;12;1
12;1;2021-03-14;9;1
12;1;2021-03-17;7;2
12;1;2021-03-18;20;1
12;1;2021-03-19;16;1
12;1;2021-03-20;12;1
12;1;2021-03-20;17;1
12;1;2021-03-22;12;1
12;1;2021-03-22;20;2
12;1;2021-03-23;19;1
12;1;2021-03-23;20;1
12;1;2021-03-24;7;1
12;1;2021-03-24;12;2
12;1;2021-03-26;8;2
12;1;2021-03-26;13;1
12;1;2021-03-26;20;1
12;1;2021-03-29;13;1
12;1;2021-03-29;19;1
12;1;2021-03-30;13;1
12;1;2021-03-30;20;2
12;1;2021-03-31;7;1
12;1;2021-03-31;19;1
12;1;2021-03-31;20;1
12;1;2021-04-01;19;2
12;1;2021-04-02;12;1
12;1;2021-04-02;15;1
12;1;2021-04-02;19;1
12;1;2021-04-05;19;2
12;1;2021-04-05;20;1
12;1;2021-04-07;7;1
12;1;2021-04-09;12;1
12;1;2021-04-09;20;1
12;1;2021-04-23;17;1
12;1;2021-04-23;18;1
12;1;2021-04-24;7;1
12;1;2021-04-26;20;1
12;1;2021-04-27;12;1
12;1;2021-04-27;18;2
12;1;2021-04-28;18;1
12;1;2021-04-29;18;1
12;1;2021-04-30;17;1
12;1;2021-05-05;17;1
12;1;2021-05-08;17;1
12;1;2021-05-10;14;1
12;1;2021-05-17;16;1
12;1;2021-05-21;13;1
12;1;2021-05-21;16;1
12;1;2021-05-21;19;1
12;1;2021-05-24;7;1
12;1;2021-05-25;19;1
12;1;2021-05-27;16;2
12;1;2021-05-31;19;1
12;1;2021-06-07;16;1
12;1;2021-06-08;21;1
12;1;2021-06-11;19;1
12;1;2021-06-12;7;1
12;1;2021-06-14;12;1
124;0;2021-01-02;13;1
124;0;2021-01-02;14;1
124;0;2021-01-04;7;1
124;0;2021-01-04;13;1
124;0;2021-01-04;19;1
124;0;2021-01-04;21;1
124;0;2021-01-05;7;1
124;0;2021-01-05;9;1
124;0;2021-01-05;12;2
124;0;2021-01-05;13;1
124;0;2021-01-05;17;2
124;0;2021-01-05;19;1
124;0;2021-01-05;21;1
124;0;2021-01-06;11;1
124;0;2021-01-06;12;1
124;0;2021-01-06;18;2
124;0;2021-01-06;20;1
124;0;2021-01-07;14;2
124;0;2021-01-07;18;2
124;0;2021-01-07;19;1
124;0;2021-01-07;20;1
124;0;2021-01-08;10;1
124;0;2021-01-08;11;1
124;0;2021-01-08;17;1
124;0;2021-01-08;18;1
124;0;2021-01-09;8;1
124;0;2021-01-11;8;1
124;0;2021-01-11;9;1
124;0;2021-01-11;13;1
124;0;2021-01-11;16;1
124;0;2021-01-11;17;1
124;0;2021-01-11;19;2
124;0;2021-01-11;20;1
124;0;2021-01-12;6;1
124;0;2021-01-12;8;1
124;0;2021-01-12;12;3
124;0;2021-01-12;14;1
124;0;2021-01-12;19;2
124;0;2021-01-13;18;1
124;0;2021-01-13;19;2
124;0;2021-01-14;8;2
124;0;2021-01-14;9;1
124;0;2021-01-14;10;1
124;0;2021-01-14;11;1
124;0;2021-01-14;12;1
124;0;2021-01-14;14;1
124;0;2021-01-14;18;1
124;0;2021-01-15;9;1
124;0;2021-01-15;13;1
124;0;2021-01-15;17;1
124;0;2021-01-15;19;1
124;0;2021-01-15;21;1
124;0;2021-01-16;8;2
124;0;2021-01-16;17;2
124;0;2021-01-17;14;1
124;0;2021-01-17;18;1
124;0;2021-01-18;7;1
124;0;2021-01-18;12;1
124;0;2021-01-18;16;2
124;0;2021-01-18;18;2
124;0;2021-01-18;19;2
124;0;2021-01-18;21;1
124;0;2021-01-19;8;2
124;0;2021-01-19;12;1
124;0;2021-01-19;13;1
124;0;2021-01-19;19;1
124;0;2021-01-20;12;1
124;0;2021-01-20;13;1
124;0;2021-01-20;18;2
124;0;2021-01-20;19;1
124;0;2021-01-20;21;1
124;0;2021-01-21;7;1
124;0;2021-01-21;12;3
124;0;2021-01-21;18;1
124;0;2021-01-21;19;1
124;0;2021-01-21;21;2
124;0;2021-01-22;8;1
124;0;2021-01-22;10;1
124;0;2021-01-22;11;2
124;0;2021-01-22;14;1
124;0;2021-01-22;16;1
124;0;2021-01-22;18;1
124;0;2021-01-22;19;1
124;0;2021-01-23;7;1
124;0;2021-01-23;16;1
124;0;2021-01-23;18;1
124;0;2021-01-24;18;1
124;0;2021-01-25;8;1
124;0;2021-01-25;10;1
124;0;2021-01-25;14;1
124;0;2021-01-25;18;2
124;0;2021-01-25;20;2
124;0;2021-01-26;11;1
124;0;2021-01-26;12;4
124;0;2021-01-26;13;3
124;0;2021-01-26;18;1
124;0;2021-01-26;21;3
124;0;2021-01-27;8;1
124;0;2021-01-27;10;1
124;0;2021-01-27;11;1
124;0;2021-01-27;18;3
124;0;2021-01-27;22;1
124;0;2021-01-28;8;1
124;0;2021-01-28;13;2
124;0;2021-01-28;17;2
124;0;2021-01-28;19;2
124;0;2021-01-29;7;1
124;0;2021-01-29;11;1
124;0;2021-01-29;12;1
124;0;2021-01-29;14;3
124;0;2021-01-29;15;6
124;0;2021-01-29;16;1
124;0;2021-01-29;18;3
124;0;2021-01-29;19;1
124;0;2021-01-30;18;1
124;0;2021-02-01;9;1
124;0;2021-02-01;10;1
124;0;2021-02-01;12;1
124;0;2021-02-01;21;1
124;0;2021-02-02;7;1
124;0;2021-02-02;12;1
124;0;2021-02-02;19;1
124;0;2021-02-03;7;2
124;0;2021-02-03;19;1
124;0;2021-02-03;21;1
124;0;2021-02-04;10;1
124;0;2021-02-04;14;1
124;0;2021-02-04;15;1
124;0;2021-02-04;16;1
124;0;2021-02-04;18;1
124;0;2021-02-04;20;1
124;0;2021-02-04;21;1
124;0;2021-02-05;14;2
124;0;2021-02-05;15;1
124;0;2021-02-05;19;2
124;0;2021-02-05;20;1
124;0;2021-02-06;7;2
124;0;2021-02-06;15;1
124;0;2021-02-06;18;1
124;0;2021-02-08;7;1
124;0;2021-02-08;15;1
124;0;2021-02-08;17;1
124;0;2021-02-08;18;1
124;0;2021-02-08;20;2
124;0;2021-02-08;21;1
124;0;2021-02-09;7;1
124;0;2021-02-09;12;3
124;0;2021-02-09;15;1
124;0;2021-02-09;19;2
124;0;2021-02-09;20;1
124;0;2021-02-09;21;2
124;0;2021-02-10;7;1
124;0;2021-02-10;9;1
124;0;2021-02-10;10;1
124;0;2021-02-10;11;1
124;0;2021-02-10;19;1
124;0;2021-02-10;21;1
124;0;2021-02-11;12;1
124;0;2021-02-11;21;1
124;0;2021-02-11;22;1
124;0;2021-02-12;12;1
124;0;2021-02-12;18;2
124;0;2021-02-12;20;2
124;0;2021-02-12;21;2
124;0;2021-02-13;7;1
124;0;2021-02-13;15;1
124;0;2021-02-13;18;1
124;0;2021-02-14;17;1
124;0;2021-02-15;8;2
124;0;2021-02-15;17;1
124;0;2021-02-15;19;1
124;0;2021-02-15;21;1
124;0;2021-02-16;8;1
124;0;2021-02-16;13;1
124;0;2021-02-16;17;1
124;0;2021-02-16;18;1
124;0;2021-02-16;19;1
124;0;2021-02-17;6;2
124;0;2021-02-17;7;1
124;0;2021-02-17;8;1
124;0;2021-02-17;9;1
124;0;2021-02-17;12;1
124;0;2021-02-17;13;2
124;0;2021-02-17;16;1
124;0;2021-02-17;20;2
124;0;2021-02-17;21;1
124;0;2021-02-18;7;1
124;0;2021-02-18;10;2
124;0;2021-02-18;12;1
124;0;2021-02-18;14;2
124;0;2021-02-18;18;1
124;0;2021-02-18;21;2
124;0;2021-02-18;22;1
124;0;2021-02-19;7;1
124;0;2021-02-19;9;1
124;0;2021-02-19;17;1
124;0;2021-02-19;18;1
124;0;2021-02-19;21;3
124;0;2021-02-20;18;2
124;0;2021-02-22;11;1
124;0;2021-02-22;12;1
124;0;2021-02-22;16;1
124;0;2021-02-22;17;1
124;0;2021-02-22;18;1
124;0;2021-02-22;21;1
124;0;2021-02-23;10;1
124;0;2021-02-23;11;2
124;0;2021-02-23;12;1
124;0;2021-02-23;13;1
124;0;2021-02-23;14;2
124;0;2021-02-23;18;2
124;0;2021-02-23;21;2
124;0;2021-02-24;10;1
124;0;2021-02-24;11;1
124;0;2021-02-24;12;2
124;0;2021-02-24;13;1
124;0;2021-02-24;18;1
124;0;2021-02-24;19;1
124;0;2021-02-24;20;1
124;0;2021-02-24;21;1
124;0;2021-02-25;11;2
124;0;2021-02-25;13;1
124;0;2021-02-25;14;1
124;0;2021-02-25;20;2
124;0;2021-02-25;21;1
124;0;2021-02-26;11;1
124;0;2021-02-26;12;2
124;0;2021-02-26;19;1
124;0;2021-02-26;20;1
124;0;2021-02-26;21;1
124;0;2021-02-27;13;1
124;0;2021-02-27;14;1
124;0;2021-02-27;18;1
124;0;2021-02-28;17;1
124;0;2021-03-01;8;1
124;0;2021-03-01;14;1
124;0;2021-03-01;17;1
124;0;2021-03-01;18;1
124;0;2021-03-02;13;1
124;0;2021-03-02;15;1
124;0;2021-03-02;17;1
124;0;2021-03-02;18;1
124;0;2021-03-02;21;1
124;0;2021-03-03;15;1
124;0;2021-03-03;16;1
124;0;2021-03-03;18;3
124;0;2021-03-03;21;1
124;0;2021-03-04;13;1
124;0;2021-03-04;14;1
124;0;2021-03-04;18;3
124;0;2021-03-05;12;1
124;0;2021-03-05;14;1
124;0;2021-03-05;17;2
124;0;2021-03-06;10;1
124;0;2021-03-06;12;1
124;0;2021-03-06;17;1
124;0;2021-03-06;19;1
124;0;2021-03-07;17;1
124;0;2021-03-08;8;1
124;0;2021-03-08;15;2
124;0;2021-03-08;19;2
124;0;2021-03-08;20;1
124;0;2021-03-09;6;1
124;0;2021-03-09;12;1
124;0;2021-03-09;17;1
124;0;2021-03-09;18;2
124;0;2021-03-09;19;1
124;0;2021-03-10;7;1
124;0;2021-03-10;11;3
124;0;2021-03-10;12;2
124;0;2021-03-10;18;1
124;0;2021-03-10;19;1
124;0;2021-03-10;20;1
124;0;2021-03-11;12;1
124;0;2021-03-11;13;3
124;0;2021-03-11;20;1
124;0;2021-03-12;17;1
124;0;2021-03-12;19;1
124;0;2021-03-13;10;1
124;0;2021-03-13;14;1
124;0;2021-03-13;18;2
124;0;2021-03-15;9;1
124;0;2021-03-15;14;1
124;0;2021-03-15;17;1
124;0;2021-03-15;19;3
124;0;2021-03-16;16;1
124;0;2021-03-16;17;1
124;0;2021-03-16;18;1
124;0;2021-03-16;20;1
124;0;2021-03-17;11;1
124;0;2021-03-17;18;2
124;0;2021-03-17;20;1
124;0;2021-03-18;11;1
124;0;2021-03-18;12;1
124;0;2021-03-18;13;2
124;0;2021-03-18;14;2
124;0;2021-03-18;16;1
124;0;2021-03-19;8;3
124;0;2021-03-19;12;1
124;0;2021-03-19;19;1
124;0;2021-03-20;12;1
124;0;2021-03-20;13;1
124;0;2021-03-20;17;1
124;0;2021-03-21;17;1
124;0;2021-03-21;22;1
124;0;2021-03-22;8;1
124;0;2021-03-22;9;1
124;0;2021-03-22;13;2
124;0;2021-03-22;15;1
124;0;2021-03-22;17;1
124;0;2021-03-22;18;1
124;0;2021-03-22;19;1
124;0;2021-03-22;20;1
124;0;2021-03-23;7;1
124;0;2021-03-23;8;1
124;0;2021-03-23;12;1
124;0;2021-03-23;16;1
124;0;2021-03-23;18;2
124;0;2021-03-24;8;1
124;0;2021-03-24;11;2
124;0;2021-03-24;16;1
124;0;2021-03-24;19;2
124;0;2021-03-25;8;2
124;0;2021-03-25;15;1
124;0;2021-03-25;16;1
124;0;2021-03-25;17;1
124;0;2021-03-25;18;2
124;0;2021-03-25;19;1
124;0;2021-03-26;7;1
124;0;2021-03-26;8;2
124;0;2021-03-26;12;1
124;0;2021-03-26;18;1
124;0;2021-03-26;20;1
124;0;2021-03-26;21;1
124;0;2021-03-27;12;1
124;0;2021-03-27;13;1
124;0;2021-03-27;16;1
124;0;2021-03-28;17;2
124;0;2021-03-29;13;1
124;0;2021-03-29;14;2
124;0;2021-03-29;16;1
124;0;2021-03-29;17;1
124;0;2021-03-29;18;1
124;0;2021-03-29;21;1
124;0;2021-03-30;9;1
124;0;2021-03-30;11;1
124;0;2021-03-30;12;1
124;0;2021-03-30;14;1
124;0;2021-03-30;18;2
124;0;2021-03-31;12;1
124;0;2021-03-31;18;1
124;0;2021-03-31;20;1
124;0;2021-03-31;22;1
124;0;2021-04-01;6;1
124;0;2021-04-01;12;1
124;0;2021-04-01;13;2
124;0;2021-04-01;18;1
124;0;2021-04-01;22;1
124;0;2021-04-02;9;1
124;0;2021-04-02;16;1
124;0;2021-04-02;17;1
124;0;2021-04-02;19;1
124;0;2021-04-04;14;1
124;0;2021-04-05;6;1
124;0;2021-04-05;8;1
124;0;2021-04-05;11;1
124;0;2021-04-05;12;1
124;0;2021-04-05;15;1
124;0;2021-04-06;8;1
124;0;2021-04-06;12;2
124;0;2021-04-06;14;1
124;0;2021-04-06;15;1
124;0;2021-04-06;16;1
124;0;2021-04-06;18;1
124;0;2021-04-07;10;1
124;0;2021-04-07;11;1
124;0;2021-04-07;14;1
124;0;2021-04-07;17;1
124;0;2021-04-07;19;1
124;0;2021-04-07;21;1
124;0;2021-04-08;12;1
124;0;2021-04-08;16;1
124;0;2021-04-08;18;1
124;0;2021-04-08;20;1
124;0;2021-04-09;8;1
124;0;2021-04-09;10;1
124;0;2021-04-09;11;1
124;0;2021-04-09;13;3
124;0;2021-04-09;15;1
124;0;2021-04-09;19;1
124;0;2021-04-09;20;1
124;0;2021-04-09;21;1
124;0;2021-04-11;18;1
124;0;2021-04-12;9;1
124;0;2021-04-12;12;1
124;0;2021-04-12;19;1
124;0;2021-04-12;22;1
124;0;2021-04-13;7;2
